team,avg_lap_time,latitude,longitude,circuitType,precipitation,windspeed,temp,race_condition
Ferrari,92.3433,47.5789,19.2486,Race circuit,0.169,9.2,72.1,Wet
McLaren,93.7314,47.5789,19.2486,Race circuit,0.169,9.2,72.1,Wet
Alpine F1 Team,93.71109999999999,47.5789,19.2486,Race circuit,0.169,9.2,72.1,Wet
Red Bull,93.8269,47.5789,19.2486,Race circuit,0.169,9.2,72.1,Wet
Haas F1 Team,94.6336,47.5789,19.2486,Race circuit,0.169,9.2,72.1,Wet
Alfa Romeo,95.4195,47.5789,19.2486,Race circuit,0.169,9.2,72.1,Wet
Aston Martin,95.39989999999999,47.5789,19.2486,Race circuit,0.169,9.2,72.1,Wet
Williams,98.0737,47.5789,19.2486,Race circuit,0.169,9.2,72.1,Wet
AlphaTauri,95.9689,47.5789,19.2486,Race circuit,0.169,9.2,72.1,Wet
Ferrari,144.37118181818184,50.4372,5.97139,Race circuit,0.0,4.5,56.5,Dry
Red Bull,141.46258333333336,50.4372,5.97139,Race circuit,0.0,4.5,56.5,Dry
Mercedes,141.42800000000003,50.4372,5.97139,Race circuit,0.0,4.5,56.5,Dry
Alpine F1 Team,144.59336363636365,50.4372,5.97139,Race circuit,0.0,4.5,56.5,Dry
Aston Martin,142.14708333333334,50.4372,5.97139,Race circuit,0.0,4.5,56.5,Dry
McLaren,144.95627272727273,50.4372,5.97139,Race circuit,0.0,4.5,56.5,Dry
Williams,145.16754545454546,50.4372,5.97139,Race circuit,0.0,4.5,56.5,Dry
Haas F1 Team,148.2979,50.4372,5.97139,Race circuit,0.0,4.5,56.5,Dry
Alfa Romeo,144.43550000000002,50.4372,5.97139,Race circuit,0.0,4.5,56.5,Dry
AlphaTauri,148.43610000000004,50.4372,5.97139,Race circuit,0.0,4.5,56.5,Dry
Red Bull,77.7212,52.3888,4.54092,Street circuit,0.0,9.4,68.7,Dry
Ferrari,77.571,52.3888,4.54092,Street circuit,0.0,9.4,68.7,Dry
Mercedes,78.30359999999999,52.3888,4.54092,Street circuit,0.0,9.4,68.7,Dry
McLaren,79.9486,52.3888,4.54092,Street circuit,0.0,9.4,68.7,Dry
Aston Martin,80.0617,52.3888,4.54092,Street circuit,0.0,9.4,68.7,Dry
Alpine F1 Team,79.89220000000003,52.3888,4.54092,Street circuit,0.0,9.4,68.7,Dry
Haas F1 Team,80.7919,52.3888,4.54092,Street circuit,0.0,9.4,68.7,Dry
AlphaTauri,80.09379999999999,52.3888,4.54092,Street circuit,0.0,9.4,68.7,Dry
Alfa Romeo,80.79419999999999,52.3888,4.54092,Street circuit,0.0,9.4,68.7,Dry
Williams,80.9911,52.3888,4.54092,Street circuit,0.0,9.4,68.7,Dry
Ferrari,87.99350000000001,45.6156,9.28111,Race circuit,0.0,3.8,71.6,Dry
Mercedes,88.82010000000001,45.6156,9.28111,Race circuit,0.0,3.8,71.6,Dry
McLaren,88.47540000000001,45.6156,9.28111,Race circuit,0.0,3.8,71.6,Dry
Red Bull,88.3482,45.6156,9.28111,Race circuit,0.0,3.8,71.6,Dry
AlphaTauri,89.45360000000001,45.6156,9.28111,Race circuit,0.0,3.8,71.6,Dry
Alpine F1 Team,89.23429999999999,45.6156,9.28111,Race circuit,0.0,3.8,71.6,Dry
Williams,89.60459999999999,45.6156,9.28111,Race circuit,0.0,3.8,71.6,Dry
Alfa Romeo,89.8783,45.6156,9.28111,Race circuit,0.0,3.8,71.6,Dry
Aston Martin,89.47279999999999,45.6156,9.28111,Race circuit,0.0,3.8,71.6,Dry
Haas F1 Team,90.37750000000001,45.6156,9.28111,Race circuit,0.0,3.8,71.6,Dry
Red Bull,124.04790000000003,1.2914,103.864,Street circuit,0.0,2.7,81.0,Dry
Ferrari,122.50340000000001,1.2914,103.864,Street circuit,0.0,2.7,81.0,Dry
Mercedes,126.62870000000002,1.2914,103.864,Street circuit,0.0,2.7,81.0,Dry
McLaren,126.60889999999999,1.2914,103.864,Street circuit,0.0,2.7,81.0,Dry
Alpine F1 Team,127.14529999999999,1.2914,103.864,Street circuit,0.0,2.7,81.0,Dry
AlphaTauri,126.67230000000002,1.2914,103.864,Street circuit,0.0,2.7,81.0,Dry
Aston Martin,127.25279999999998,1.2914,103.864,Street circuit,0.0,2.7,81.0,Dry
Haas F1 Team,128.5076,1.2914,103.864,Street circuit,0.0,2.7,81.0,Dry
Alfa Romeo,130.0553,1.2914,103.864,Street circuit,0.0,2.7,81.0,Dry
Williams,130.776,1.2914,103.864,Street circuit,0.0,2.7,81.0,Dry
Red Bull,220.26516666666666,34.8431,136.541,Race circuit,0.02,4.3,64.8,Damp
Ferrari,220.0495,34.8431,136.541,Race circuit,0.02,4.3,64.8,Damp
Alpine F1 Team,221.13083333333336,34.8431,136.541,Race circuit,0.02,4.3,64.8,Damp
Mercedes,221.34525,34.8431,136.541,Race circuit,0.02,4.3,64.8,Damp
McLaren,231.70900000000003,34.8431,136.541,Race circuit,0.02,4.3,64.8,Damp
AlphaTauri,232.22145454545455,34.8431,136.541,Race circuit,0.02,4.3,64.8,Damp
Haas F1 Team,231.7745454545455,34.8431,136.541,Race circuit,0.02,4.3,64.8,Damp
Aston Martin,243.85189999999997,34.8431,136.541,Race circuit,0.02,4.3,64.8,Damp
Alfa Romeo,244.14230000000003,34.8431,136.541,Race circuit,0.02,4.3,64.8,Damp
Williams,244.66420000000002,34.8431,136.541,Race circuit,0.02,4.3,64.8,Damp
Red Bull,102.96641666666666,30.1328,-97.6411,Race circuit,0.0,13.4,73.2,Dry
Mercedes,103.07324999999999,30.1328,-97.6411,Race circuit,0.0,13.4,73.2,Dry
Aston Martin,104.03400000000002,30.1328,-97.6411,Race circuit,0.0,13.4,73.2,Dry
McLaren,105.7781,30.1328,-97.6411,Race circuit,0.0,13.4,73.2,Dry
AlphaTauri,105.78680000000001,30.1328,-97.6411,Race circuit,0.0,13.4,73.2,Dry
Williams,107.3683,30.1328,-97.6411,Race circuit,0.0,13.4,73.2,Dry
Ferrari,106.67966666666668,30.1328,-97.6411,Race circuit,0.0,13.4,73.2,Dry
Alfa Romeo,105.99629999999999,30.1328,-97.6411,Race circuit,0.0,13.4,73.2,Dry
Alpine F1 Team,106.43980000000002,30.1328,-97.6411,Race circuit,0.0,13.4,73.2,Dry
Haas F1 Team,106.9742,30.1328,-97.6411,Race circuit,0.0,13.4,73.2,Dry
Red Bull,83.9538,19.4042,-99.0907,Race circuit,0.0,6.7,66.9,Dry
Mercedes,84.28209999999999,19.4042,-99.0907,Race circuit,0.0,6.7,66.9,Dry
Ferrari,85.2261,19.4042,-99.0907,Race circuit,0.0,6.7,66.9,Dry
Alpine F1 Team,86.3246,19.4042,-99.0907,Race circuit,0.0,6.7,66.9,Dry
Alfa Romeo,86.6991,19.4042,-99.0907,Race circuit,0.0,6.7,66.9,Dry
McLaren,86.9324,19.4042,-99.0907,Race circuit,0.0,6.7,66.9,Dry
AlphaTauri,87.2987,19.4042,-99.0907,Race circuit,0.0,6.7,66.9,Dry
Aston Martin,87.54080000000002,19.4042,-99.0907,Race circuit,0.0,6.7,66.9,Dry
Haas F1 Team,88.27680000000001,19.4042,-99.0907,Race circuit,0.0,6.7,66.9,Dry
Williams,88.51829999999998,19.4042,-99.0907,Race circuit,0.0,6.7,66.9,Dry
Mercedes,114.06125000000002,-23.7036,-46.6997,Race circuit,0.02,7.8,68.5,Damp
Red Bull,114.12458333333335,-23.7036,-46.6997,Race circuit,0.02,7.8,68.5,Damp
McLaren,114.22583333333334,-23.7036,-46.6997,Race circuit,0.02,7.8,68.5,Damp
Ferrari,114.28466666666668,-23.7036,-46.6997,Race circuit,0.02,7.8,68.5,Damp
Aston Martin,114.55609090909091,-23.7036,-46.6997,Race circuit,0.02,7.8,68.5,Damp
AlphaTauri,115.14945454545455,-23.7036,-46.6997,Race circuit,0.02,7.8,68.5,Damp
Haas F1 Team,114.4375,-23.7036,-46.6997,Race circuit,0.02,7.8,68.5,Damp
Alfa Romeo,114.8344,-23.7036,-46.6997,Race circuit,0.02,7.8,68.5,Damp
Alpine F1 Team,115.31590000000001,-23.7036,-46.6997,Race circuit,0.02,7.8,68.5,Damp
Williams,116.1279,-23.7036,-46.6997,Race circuit,0.02,7.8,68.5,Damp
Red Bull,90.9485,24.4672,54.6031,Race circuit,0.0,7.8,79.9,Dry
Ferrari,91.881,24.4672,54.6031,Race circuit,0.0,7.8,79.9,Dry
Mercedes,92.09419999999999,24.4672,54.6031,Race circuit,0.0,7.8,79.9,Dry
McLaren,93.1462,24.4672,54.6031,Race circuit,0.0,7.8,79.9,Dry
Alpine F1 Team,92.89510000000001,24.4672,54.6031,Race circuit,0.0,7.8,79.9,Dry
Aston Martin,93.18659999999998,24.4672,54.6031,Race circuit,0.0,7.8,79.9,Dry
AlphaTauri,94.07239999999999,24.4672,54.6031,Race circuit,0.0,7.8,79.9,Dry
Haas F1 Team,94.84700000000001,24.4672,54.6031,Race circuit,0.0,7.8,79.9,Dry
Alfa Romeo,94.8269,24.4672,54.6031,Race circuit,0.0,7.8,79.9,Dry
Williams,94.9224,24.4672,54.6031,Race circuit,0.0,7.8,79.9,Dry
Red Bull,98.6927,26.0325,50.5106,Race circuit,0.0,5.1,68.4,Dry
Ferrari,99.28740000000002,26.0325,50.5106,Race circuit,0.0,5.1,68.4,Dry
Mercedes,99.9362,26.0325,50.5106,Race circuit,0.0,5.1,68.4,Dry
Aston Martin,100.4786,26.0325,50.5106,Race circuit,0.0,5.1,68.4,Dry
Alfa Romeo,101.6184,26.0325,50.5106,Race circuit,0.0,5.1,68.4,Dry
McLaren,101.982,26.0325,50.5106,Race circuit,0.0,5.1,68.4,Dry
Alpine F1 Team,101.85889999999999,26.0325,50.5106,Race circuit,0.0,5.1,68.4,Dry
Williams,101.66099999999999,26.0325,50.5106,Race circuit,0.0,5.1,68.4,Dry
Haas F1 Team,102.5491,26.0325,50.5106,Race circuit,0.0,5.1,68.4,Dry
AlphaTauri,102.3117,26.0325,50.5106,Race circuit,0.0,5.1,68.4,Dry
Aston Martin,96.08290000000001,21.6319,39.1044,Street circuit,0.0,8.5,81.0,Dry
Red Bull,96.98060000000001,21.6319,39.1044,Street circuit,0.0,8.5,81.0,Dry
Mercedes,96.8069,21.6319,39.1044,Street circuit,0.0,8.5,81.0,Dry
Ferrari,97.0395,21.6319,39.1044,Street circuit,0.0,8.5,81.0,Dry
Alpine F1 Team,97.24309999999998,21.6319,39.1044,Street circuit,0.0,8.5,81.0,Dry
Alfa Romeo,98.5251,21.6319,39.1044,Street circuit,0.0,8.5,81.0,Dry
Haas F1 Team,98.6412,21.6319,39.1044,Street circuit,0.0,8.5,81.0,Dry
AlphaTauri,99.2893,21.6319,39.1044,Street circuit,0.0,8.5,81.0,Dry
Williams,99.3399,21.6319,39.1044,Street circuit,0.0,8.5,81.0,Dry
McLaren,104.43500000000002,21.6319,39.1044,Street circuit,0.0,8.5,81.0,Dry
Mercedes,102.15241666666667,-37.8497,144.968,Street circuit,0.0,7.2,55.2,Dry
Red Bull,105.25581818181819,-37.8497,144.968,Street circuit,0.0,7.2,55.2,Dry
Ferrari,102.52499999999999,-37.8497,144.968,Street circuit,0.0,7.2,55.2,Dry
Aston Martin,104.65745454545454,-37.8497,144.968,Street circuit,0.0,7.2,55.2,Dry
Williams,108.07930000000002,-37.8497,144.968,Street circuit,0.0,7.2,55.2,Dry
Alpine F1 Team,107.8865,-37.8497,144.968,Street circuit,0.0,7.2,55.2,Dry
Haas F1 Team,107.71639999999998,-37.8497,144.968,Street circuit,0.0,7.2,55.2,Dry
AlphaTauri,108.03150000000001,-37.8497,144.968,Street circuit,0.0,7.2,55.2,Dry
McLaren,108.001,-37.8497,144.968,Street circuit,0.0,7.2,55.2,Dry
Alfa Romeo,108.89439999999999,-37.8497,144.968,Street circuit,0.0,7.2,55.2,Dry
Ferrari,108.5761,40.3725,49.8533,Street circuit,0.0,7.8,66.0,Dry
Red Bull,108.21900000000001,40.3725,49.8533,Street circuit,0.0,7.8,66.0,Dry
Mercedes,109.4539,40.3725,49.8533,Street circuit,0.0,7.8,66.0,Dry
Aston Martin,109.19920000000002,40.3725,49.8533,Street circuit,0.0,7.8,66.0,Dry
McLaren,110.1217,40.3725,49.8533,Street circuit,0.0,7.8,66.0,Dry
AlphaTauri,111.0538,40.3725,49.8533,Street circuit,0.0,7.8,66.0,Dry
Williams,111.03710000000001,40.3725,49.8533,Street circuit,0.0,7.8,66.0,Dry
Haas F1 Team,111.6464,40.3725,49.8533,Street circuit,0.0,7.8,66.0,Dry
Alpine F1 Team,112.0912,40.3725,49.8533,Street circuit,0.0,7.8,66.0,Dry
Alfa Romeo,111.7769,40.3725,49.8533,Street circuit,0.0,7.8,66.0,Dry
Red Bull,94.59279999999998,25.9581,-80.2389,Street circuit,0.177,9.4,78.6,Wet
Aston Martin,95.5859,25.9581,-80.2389,Street circuit,0.177,9.4,78.6,Wet
Ferrari,95.07750000000001,25.9581,-80.2389,Street circuit,0.177,9.4,78.6,Wet
Alpine F1 Team,95.2401,25.9581,-80.2389,Street circuit,0.177,9.4,78.6,Wet
Mercedes,95.5958,25.9581,-80.2389,Street circuit,0.177,9.4,78.6,Wet
Haas F1 Team,95.7422,25.9581,-80.2389,Street circuit,0.177,9.4,78.6,Wet
Alfa Romeo,96.2859,25.9581,-80.2389,Street circuit,0.177,9.4,78.6,Wet
Williams,101.1871,25.9581,-80.2389,Street circuit,0.177,9.4,78.6,Wet
McLaren,99.3818,25.9581,-80.2389,Street circuit,0.177,9.4,78.6,Wet
AlphaTauri,96.98469999999999,25.9581,-80.2389,Street circuit,0.177,9.4,78.6,Wet
Red Bull,82.5912,43.7347,7.42056,Street circuit,0.0,3.1,67.8,Dry
Aston Martin,82.0916,43.7347,7.42056,Street circuit,0.0,3.1,67.8,Dry
Alpine F1 Team,81.4088,43.7347,7.42056,Street circuit,0.0,3.1,67.8,Dry
Ferrari,81.4129,43.7347,7.42056,Street circuit,0.0,3.1,67.8,Dry
Mercedes,81.8012,43.7347,7.42056,Street circuit,0.0,3.1,67.8,Dry
AlphaTauri,82.8173,43.7347,7.42056,Street circuit,0.0,3.1,67.8,Dry
McLaren,82.9272,43.7347,7.42056,Street circuit,0.0,3.1,67.8,Dry
Williams,83.4565,43.7347,7.42056,Street circuit,0.0,3.1,67.8,Dry
Alfa Romeo,84.7857,43.7347,7.42056,Street circuit,0.0,3.1,67.8,Dry
Haas F1 Team,85.11,43.7347,7.42056,Street circuit,0.0,3.1,67.8,Dry
Red Bull,82.22569999999999,41.57,2.26111,Race circuit,0.248,4.7,65.8,Wet
Ferrari,83.09599999999999,41.57,2.26111,Race circuit,0.248,4.7,65.8,Wet
Aston Martin,82.2835,41.57,2.26111,Race circuit,0.248,4.7,65.8,Wet
Mercedes,82.4777,41.57,2.26111,Race circuit,0.248,4.7,65.8,Wet
Alpine F1 Team,83.2031,41.57,2.26111,Race circuit,0.248,4.7,65.8,Wet
Haas F1 Team,83.54169999999999,41.57,2.26111,Race circuit,0.248,4.7,65.8,Wet
Alfa Romeo,84.05440000000002,41.57,2.26111,Race circuit,0.248,4.7,65.8,Wet
McLaren,86.6004,41.57,2.26111,Race circuit,0.248,4.7,65.8,Wet
AlphaTauri,83.7756,41.57,2.26111,Race circuit,0.248,4.7,65.8,Wet
Williams,84.54820000000001,41.57,2.26111,Race circuit,0.248,4.7,65.8,Wet
Red Bull,79.9119,45.5,-73.5228,Street circuit,0.425,5.8,58.6,Wet
Mercedes,79.28389999999999,45.5,-73.5228,Street circuit,0.425,5.8,58.6,Wet
Aston Martin,80.3086,45.5,-73.5228,Street circuit,0.425,5.8,58.6,Wet
Alpine F1 Team,80.78609999999999,45.5,-73.5228,Street circuit,0.425,5.8,58.6,Wet
Haas F1 Team,81.02709999999999,45.5,-73.5228,Street circuit,0.425,5.8,58.6,Wet
McLaren,80.64450000000002,45.5,-73.5228,Street circuit,0.425,5.8,58.6,Wet
Ferrari,80.94609999999999,45.5,-73.5228,Street circuit,0.425,5.8,58.6,Wet
Williams,81.5531,45.5,-73.5228,Street circuit,0.425,5.8,58.6,Wet
Alfa Romeo,82.116,45.5,-73.5228,Street circuit,0.425,5.8,58.6,Wet
AlphaTauri,83.6449,45.5,-73.5228,Street circuit,0.425,5.8,58.6,Wet
Red Bull,92.4237,47.2197,14.7647,Race circuit,0.079,2.7,61.3,Wet
Ferrari,91.90259999999999,47.2197,14.7647,Race circuit,0.079,2.7,61.3,Wet
Mercedes,92.74459999999999,47.2197,14.7647,Race circuit,0.079,2.7,61.3,Wet
McLaren,93.0676,47.2197,14.7647,Race circuit,0.079,2.7,61.3,Wet
Aston Martin,92.7789,47.2197,14.7647,Race circuit,0.079,2.7,61.3,Wet
Haas F1 Team,93.55860000000001,47.2197,14.7647,Race circuit,0.079,2.7,61.3,Wet
Alpine F1 Team,93.2607,47.2197,14.7647,Race circuit,0.079,2.7,61.3,Wet
Williams,93.4984,47.2197,14.7647,Race circuit,0.079,2.7,61.3,Wet
Alfa Romeo,93.80019999999999,47.2197,14.7647,Race circuit,0.079,2.7,61.3,Wet
AlphaTauri,94.0495,47.2197,14.7647,Race circuit,0.079,2.7,61.3,Wet
McLaren,93.9622,52.0786,-1.01694,Race circuit,0.394,8.1,69.8,Wet
Red Bull,95.0999,52.0786,-1.01694,Race circuit,0.394,8.1,69.8,Wet
Ferrari,94.6156,52.0786,-1.01694,Race circuit,0.394,8.1,69.8,Wet
Mercedes,94.8648,52.0786,-1.01694,Race circuit,0.394,8.1,69.8,Wet
Aston Martin,95.4,52.0786,-1.01694,Race circuit,0.394,8.1,69.8,Wet
Alpine F1 Team,95.6283,52.0786,-1.01694,Race circuit,0.394,8.1,69.8,Wet
Williams,96.17119999999998,52.0786,-1.01694,Race circuit,0.394,8.1,69.8,Wet
AlphaTauri,96.58229999999999,52.0786,-1.01694,Race circuit,0.394,8.1,69.8,Wet
Haas F1 Team,96.9858,52.0786,-1.01694,Race circuit,0.394,8.1,69.8,Wet
Alfa Romeo,97.097,52.0786,-1.01694,Race circuit,0.394,8.1,69.8,Wet
Red Bull,86.342,47.5789,19.2486,Race circuit,0.0,8.3,71.4,Dry
McLaren,85.79233333333333,47.5789,19.2486,Race circuit,0.0,8.3,71.4,Dry
Mercedes,87.15690909090908,47.5789,19.2486,Race circuit,0.0,8.3,71.4,Dry
Ferrari,86.58358333333335,47.5789,19.2486,Race circuit,0.0,8.3,71.4,Dry
Aston Martin,87.4479090909091,47.5789,19.2486,Race circuit,0.0,8.3,71.4,Dry
Haas F1 Team,88.09870000000002,47.5789,19.2486,Race circuit,0.0,8.3,71.4,Dry
AlphaTauri,88.5774,47.5789,19.2486,Race circuit,0.0,8.3,71.4,Dry
Alfa Romeo,88.5,47.5789,19.2486,Race circuit,0.0,8.3,71.4,Dry
Williams,88.8526,47.5789,19.2486,Race circuit,0.0,8.3,71.4,Dry
Alpine F1 Team,111.04233333333333,47.5789,19.2486,Race circuit,0.0,8.3,71.4,Dry
Red Bull,112.79566666666669,50.4372,5.97139,Race circuit,0.118,7.8,61.7,Wet
Ferrari,114.32163636363636,50.4372,5.97139,Race circuit,0.118,7.8,61.7,Wet
Mercedes,114.59809090909093,50.4372,5.97139,Race circuit,0.118,7.8,61.7,Wet
Aston Martin,115.307,50.4372,5.97139,Race circuit,0.118,7.8,61.7,Wet
McLaren,117.11219999999999,50.4372,5.97139,Race circuit,0.118,7.8,61.7,Wet
AlphaTauri,116.6845,50.4372,5.97139,Race circuit,0.118,7.8,61.7,Wet
Williams,116.2124,50.4372,5.97139,Race circuit,0.118,7.8,61.7,Wet
Alfa Romeo,116.65719999999999,50.4372,5.97139,Race circuit,0.118,7.8,61.7,Wet
Alpine F1 Team,116.53519999999999,50.4372,5.97139,Race circuit,0.118,7.8,61.7,Wet
Haas F1 Team,117.31890000000001,50.4372,5.97139,Race circuit,0.118,7.8,61.7,Wet
Red Bull,94.4247,52.3888,4.54092,Street circuit,0.071,17.4,62.4,Wet
McLaren,102.91490000000002,52.3888,4.54092,Street circuit,0.071,17.4,62.4,Wet
Aston Martin,102.07159999999999,52.3888,4.54092,Street circuit,0.071,17.4,62.4,Wet
Mercedes,104.5753,52.3888,4.54092,Street circuit,0.071,17.4,62.4,Wet
Williams,106.34670000000001,52.3888,4.54092,Street circuit,0.071,17.4,62.4,Wet
Ferrari,96.8604,52.3888,4.54092,Street circuit,0.071,17.4,62.4,Wet
Alfa Romeo,100.541,52.3888,4.54092,Street circuit,0.071,17.4,62.4,Wet
Haas F1 Team,101.95689999999999,52.3888,4.54092,Street circuit,0.071,17.4,62.4,Wet
Alpine F1 Team,97.5112,52.3888,4.54092,Street circuit,0.071,17.4,62.4,Wet
AlphaTauri,99.01089999999999,52.3888,4.54092,Street circuit,0.071,17.4,62.4,Wet
Ferrari,86.48033333333332,45.6156,9.28111,Race circuit,0.0,2.9,73.6,Dry
Red Bull,86.70841666666666,45.6156,9.28111,Race circuit,0.0,2.9,73.6,Dry
Mercedes,87.50254545454546,45.6156,9.28111,Race circuit,0.0,2.9,73.6,Dry
McLaren,87.96669999999999,45.6156,9.28111,Race circuit,0.0,2.9,73.6,Dry
Williams,88.26750000000001,45.6156,9.28111,Race circuit,0.0,2.9,73.6,Dry
Haas F1 Team,89.369,45.6156,9.28111,Race circuit,0.0,2.9,73.6,Dry
Aston Martin,89.28049999999999,45.6156,9.28111,Race circuit,0.0,2.9,73.6,Dry
AlphaTauri,88.78059999999999,45.6156,9.28111,Race circuit,0.0,2.9,73.6,Dry
Alfa Romeo,89.18690000000001,45.6156,9.28111,Race circuit,0.0,2.9,73.6,Dry
Alpine F1 Team,89.4863,45.6156,9.28111,Race circuit,0.0,2.9,73.6,Dry
Ferrari,101.22383333333333,1.2914,103.864,Street circuit,0.0,7.8,85.1,Dry
Mercedes,101.85441666666667,1.2914,103.864,Street circuit,0.0,7.8,85.1,Dry
McLaren,102.71154545454546,1.2914,103.864,Street circuit,0.0,7.8,85.1,Dry
Aston Martin,102.3695,1.2914,103.864,Street circuit,0.0,7.8,85.1,Dry
Alpine F1 Team,102.8672727272727,1.2914,103.864,Street circuit,0.0,7.8,85.1,Dry
Haas F1 Team,102.9705,1.2914,103.864,Street circuit,0.0,7.8,85.1,Dry
Red Bull,103.14563636363637,1.2914,103.864,Street circuit,0.0,7.8,85.1,Dry
AlphaTauri,103.4594,1.2914,103.864,Street circuit,0.0,7.8,85.1,Dry
Williams,104.04780000000001,1.2914,103.864,Street circuit,0.0,7.8,85.1,Dry
Alfa Romeo,107.14370000000001,1.2914,103.864,Street circuit,0.0,7.8,85.1,Dry
Red Bull,145.7141,34.8431,136.541,Race circuit,0.039,5.8,71.2,Wet
McLaren,144.96429999999998,34.8431,136.541,Race circuit,0.039,5.8,71.2,Wet
Ferrari,145.3093,34.8431,136.541,Race circuit,0.039,5.8,71.2,Wet
Aston Martin,145.9048,34.8431,136.541,Race circuit,0.039,5.8,71.2,Wet
Mercedes,145.80079999999998,34.8431,136.541,Race circuit,0.039,5.8,71.2,Wet
AlphaTauri,146.0253,34.8431,136.541,Race circuit,0.039,5.8,71.2,Wet
Haas F1 Team,146.49309999999997,34.8431,136.541,Race circuit,0.039,5.8,71.2,Wet
Alpine F1 Team,146.5863,34.8431,136.541,Race circuit,0.039,5.8,71.2,Wet
Williams,147.6041,34.8431,136.541,Race circuit,0.039,5.8,71.2,Wet
Alfa Romeo,149.2195,34.8431,136.541,Race circuit,0.039,5.8,71.2,Wet
Red Bull,125.98854545454543,25.49,51.4542,Race circuit,0.0,16.8,92.1,Dry
McLaren,122.84033333333333,25.49,51.4542,Race circuit,0.0,16.8,92.1,Dry
Aston Martin,126.40090909090912,25.49,51.4542,Race circuit,0.0,16.8,92.1,Dry
Ferrari,122.82966666666668,25.49,51.4542,Race circuit,0.0,16.8,92.1,Dry
Alpine F1 Team,123.2281666666667,25.49,51.4542,Race circuit,0.0,16.8,92.1,Dry
AlphaTauri,127.10781818181817,25.49,51.4542,Race circuit,0.0,16.8,92.1,Dry
Alfa Romeo,130.5781,25.49,51.4542,Race circuit,0.0,16.8,92.1,Dry
Haas F1 Team,126.86790909090911,25.49,51.4542,Race circuit,0.0,16.8,92.1,Dry
Williams,126.80436363636365,25.49,51.4542,Race circuit,0.0,16.8,92.1,Dry
Mercedes,130.6216,25.49,51.4542,Race circuit,0.0,16.8,92.1,Dry
McLaren,102.8971,30.1328,-97.6411,Race circuit,0.0,5.1,74.3,Dry
Ferrari,103.05789999999999,30.1328,-97.6411,Race circuit,0.0,5.1,74.3,Dry
Mercedes,103.47200000000001,30.1328,-97.6411,Race circuit,0.0,5.1,74.3,Dry
Red Bull,103.7539,30.1328,-97.6411,Race circuit,0.0,5.1,74.3,Dry
Alpine F1 Team,106.13910000000001,30.1328,-97.6411,Race circuit,0.0,5.1,74.3,Dry
Alfa Romeo,105.72820000000002,30.1328,-97.6411,Race circuit,0.0,5.1,74.3,Dry
AlphaTauri,105.39370000000001,30.1328,-97.6411,Race circuit,0.0,5.1,74.3,Dry
Williams,106.0538,30.1328,-97.6411,Race circuit,0.0,5.1,74.3,Dry
Haas F1 Team,106.43449999999999,30.1328,-97.6411,Race circuit,0.0,5.1,74.3,Dry
Aston Martin,106.6162,30.1328,-97.6411,Race circuit,0.0,5.1,74.3,Dry
Red Bull,89.77099999999999,19.4042,-99.0907,Race circuit,0.0,6.7,65.5,Dry
Ferrari,87.97341666666667,19.4042,-99.0907,Race circuit,0.0,6.7,65.5,Dry
AlphaTauri,89.62299999999999,19.4042,-99.0907,Race circuit,0.0,6.7,65.5,Dry
Mercedes,89.60579999999999,19.4042,-99.0907,Race circuit,0.0,6.7,65.5,Dry
McLaren,90.5102,19.4042,-99.0907,Race circuit,0.0,6.7,65.5,Dry
Haas F1 Team,90.7189,19.4042,-99.0907,Race circuit,0.0,6.7,65.5,Dry
Alpine F1 Team,91.29890000000002,19.4042,-99.0907,Race circuit,0.0,6.7,65.5,Dry
Alfa Romeo,90.7932,19.4042,-99.0907,Race circuit,0.0,6.7,65.5,Dry
Williams,91.2397,19.4042,-99.0907,Race circuit,0.0,6.7,65.5,Dry
Aston Martin,91.7834,19.4042,-99.0907,Race circuit,0.0,6.7,65.5,Dry
Red Bull,345.81616666666673,-23.7036,-46.6997,Race circuit,0.189,8.5,72.1,Wet
McLaren,377.9973636363636,-23.7036,-46.6997,Race circuit,0.189,8.5,72.1,Wet
Mercedes,346.10816666666665,-23.7036,-46.6997,Race circuit,0.189,8.5,72.1,Wet
Aston Martin,346.07316666666674,-23.7036,-46.6997,Race circuit,0.189,8.5,72.1,Wet
Ferrari,346.42266666666666,-23.7036,-46.6997,Race circuit,0.189,8.5,72.1,Wet
Alpine F1 Team,346.5734166666667,-23.7036,-46.6997,Race circuit,0.189,8.5,72.1,Wet
AlphaTauri,378.74618181818187,-23.7036,-46.6997,Race circuit,0.189,8.5,72.1,Wet
Alfa Romeo,346.94558333333333,-23.7036,-46.6997,Race circuit,0.189,8.5,72.1,Wet
Williams,347.0898333333333,-23.7036,-46.6997,Race circuit,0.189,8.5,72.1,Wet
Haas F1 Team,346.8676666666666,-23.7036,-46.6997,Race circuit,0.189,8.5,72.1,Wet
Red Bull,144.45218181818183,36.1147,-115.173,Street circuit,0.0,5.6,61.9,Dry
Ferrari,144.629,36.1147,-115.173,Street circuit,0.0,5.6,61.9,Dry
Mercedes,143.85,36.1147,-115.173,Street circuit,0.0,5.6,61.9,Dry
Alpine F1 Team,141.49869999999999,36.1147,-115.173,Street circuit,0.0,5.6,61.9,Dry
Williams,141.48649999999998,36.1147,-115.173,Street circuit,0.0,5.6,61.9,Dry
Haas F1 Team,142.31279999999998,36.1147,-115.173,Street circuit,0.0,5.6,61.9,Dry
